LOCAL_DATE,MIN_TEMPERATURE,MAX_TEMPERATURE,TOTAL_RAIN,TOTAL_SNOW,SNOW_ON_GROUND
2/16/2021 0:00,-10,-3.5,0,0,54
2/17/2021 0:00,-10,-2,0,0,56
2/18/2021 0:00,-15,1,0,0,56
2/19/2021 0:00,-11,8,0,0,52
2/20/2021 0:00,-7,5,0,0,
2/21/2021 0:00,3,5,3.2,0,
2/22/2021 0:00,-4,5,0,0,44
2/23/2021 0:00,-8,4,0,0,41
2/24/2021 0:00,-14,-1.5,0,4,41
2/25/2021 0:00,-6,5,0,0,45
2/27/2021 0:00,-12,5,,,
3/1/2021 0:00,0,5,0,0,41
3/2/2021 0:00,-1.5,5,0,0,36
3/3/2021 0:00,-1.5,8,0,0,34
3/4/2021 0:00,-3,9.5,0,0,34
3/5/2021 0:00,-5,2,0,2,31
3/6/2021 0:00,-4,6,0,0,
3/7/2021 0:00,-6,4,0,0,
3/8/2021 0:00,-12,6,0,0,34
3/9/2021 0:00,-12,6,0,0,34
3/10/2021 0:00,-12.5,6,0,0,33
3/11/2021 0:00,-9,5,0,0,33
3/12/2021 0:00,-1,10,0,0,33
3/13/2021 0:00,0,12,0,0,0
3/14/2021 0:00,-2,3,0,0,0
3/15/2021 0:00,-10,5,0,0,0
3/16/2021 0:00,-5,6,0,0,0
3/17/2021 0:00,-3,10,0,0,0
3/18/2021 0:00,-3,5,0,0,0
3/20/2021 0:00,-3,3,,,
3/22/2021 0:00,-5,8,0,0,0
3/23/2021 0:00,-2,9,2,0,0
3/24/2021 0:00,0,9,2,0,0
3/25/2021 0:00,-2,9,0,0,0
3/27/2021 0:00,1,7,,,
3/29/2021 0:00,-6,4,0,0,0
3/30/2021 0:00,-3,10,0,0,0
3/31/2021 0:00,0,9,0,0,0
4/2/2021 0:00,-3,7,,,
4/3/2021 0:00,-1,8,,,
4/4/2021 0:00,-2,10,,,
4/6/2021 0:00,0,9,0,0,0
4/7/2021 0:00,-2,8,0,0,0
4/8/2021 0:00,-6,5,0,0,0
4/9/2021 0:00,-1,8,0,0,0
4/10/2021 0:00,,,,,0
4/12/2021 0:00,-6,12,0,0,0
4/13/2021 0:00,-4,16,0,0,0
4/14/2021 0:00,-3,20,0,0,0
4/15/2021 0:00,-3,22,0,0,0
4/16/2021 0:00,-1,24,0,0,0
4/17/2021 0:00,-1,19,0,0,0
4/18/2021 0:00,1,14,0,0,0
4/19/2021 0:00,-3,17,0,0,0
4/20/2021 0:00,-4,20,0,0,0
4/21/2021 0:00,-1,16,0,0,0
4/22/2021 0:00,-2,13,0,0,0
4/23/2021 0:00,-3,16,0,0,0
4/24/2021 0:00,1,15,0,0,0
4/25/2021 0:00,-3,15,0,0,0
4/26/2021 0:00,-3,18,0,0,0
4/27/2021 0:00,5,12,0.4,0,0
4/28/2021 0:00,3,10,1.2,0,0
4/29/2021 0:00,2,17,0,0,0
4/30/2021 0:00,3,14,0,0,0
5/1/2021 0:00,3,14,0,0,0
5/2/2021 0:00,0,16,0.4,0,0
5/3/2021 0:00,3,16,0,0,0
5/4/2021 0:00,-1,13,0,0,0
5/5/2021 0:00,-3,18,0,0,0
5/6/2021 0:00,10,20,1.8,0,0
5/8/2021 0:00,1,15,,,
5/10/2021 0:00,-1,17,0,0,0
5/11/2021 0:00,2,17,0,0,0
5/12/2021 0:00,0,19,0,0,0
5/13/2021 0:00,1.5,20,0,0,0
5/14/2021 0:00,4,21,0,0,0
5/15/2021 0:00,5,18,0,0,0
5/16/2021 0:00,8,16,4,0,0
5/17/2021 0:00,4,12,4.2,0,0
5/18/2021 0:00,1,5,19.2,0,0
5/19/2021 0:00,2,15,0,0,0
5/20/2021 0:00,-1,20,0,0,0
5/22/2021 0:00,10.5,20,,,
5/23/2021 0:00,1.5,21,,,
5/25/2021 0:00,3,16.5,0.6,0,0
5/26/2021 0:00,5,12,7.4,0,0
5/27/2021 0:00,6,9,9.6,0,0
5/28/2021 0:00,1,17,0,0,0
5/29/2021 0:00,3,19,0,0,0
5/30/2021 0:00,8,17,3.4,0,0
5/31/2021 0:00,8,17,1,0,0
6/1/2021 0:00,11,21,0.8,0,0
6/2/2021 0:00,10,25,0,0,0
6/3/2021 0:00,6,19,0,0,0
6/4/2021 0:00,7,17,0,0,0
6/5/2021 0:00,6,17,0,0,0
6/6/2021 0:00,7,17,0,0,0
6/7/2021 0:00,4,20,1.6,0,0
6/8/2021 0:00,6,19,0.8,0,0
6/9/2021 0:00,5,14,3.2,0,0
6/10/2021 0:00,7,16,0,0,0
6/12/2021 0:00,8,21,,,
6/14/2021 0:00,10,19,4.8,0,0
6/15/2021 0:00,6,17,8.2,0,0
6/16/2021 0:00,4,18,0,0,0
6/17/2021 0:00,2,21,0,0,0
6/18/2021 0:00,4,20,0,0,0
6/19/2021 0:00,8,20,0,0,0
6/20/2021 0:00,6,28,0,0,0
6/21/2021 0:00,10,28,0,0,0
6/22/2021 0:00,9,25,0,0,0
6/23/2021 0:00,12,23,0,0,0
6/24/2021 0:00,13,25,0,0,0
6/25/2021 0:00,11,31,0,0,0
6/26/2021 0:00,14,32,0,0,0
6/27/2021 0:00,16,40,0,0,0
6/28/2021 0:00,17,37,0,0,0
6/29/2021 0:00,13,38,0,0,0
6/30/2021 0:00,15,26,0,0,0
7/1/2021 0:00,14,29,0,0,0
7/3/2021 0:00,13,29,,,
7/5/2021 0:00,15,29,0,0,0
7/6/2021 0:00,9,30,0,0,0
7/7/2021 0:00,9,31.5,0,0,0
7/8/2021 0:00,10,30,0,0,0
7/10/2021 0:00,15,25,,,
7/12/2021 0:00,9,29,0,0,0
7/13/2021 0:00,12,30,0,0,0
7/14/2021 0:00,11,26,0,0,0
7/15/2021 0:00,10,24,1,0,0
7/16/2021 0:00,12,22,0,0,0
7/17/2021 0:00,11,21,5,0,0
7/18/2021 0:00,13,23,0,0,0
7/19/2021 0:00,12,22,11.2,0,0
7/20/2021 0:00,10,21,2,0,0
7/21/2021 0:00,7,18,1.4,0,0
7/22/2021 0:00,9,20,1,0,0
7/23/2021 0:00,7.5,21,0,0,0
7/24/2021 0:00,9,24,0,0,0
7/25/2021 0:00,10,24,2.6,0,0
7/26/2021 0:00,9,19,1.2,0,0
